0,-0.948683298,0.965489381
1,-0.94233759,0.902452769
2,-0.935991883,1.074627399
3,-0.929646175,0.93574846
4,-0.923300467,0.798075803
5,-0.91695476,1.102916388
6,-0.910609052,0.979960011
7,-0.904263344,0.711715416
8,-0.897917637,1.079782762
9,-0.891571929,1.049275964
10,-0.885226221,0.649719627
11,-0.878880514,1.015962276
12,-0.872534806,1.126060423
13,-0.866189098,0.620477909
14,-0.859843391,0.920002007
15,-0.853497683,1.194894209
16,-0.847151975,0.628845861
17,-0.840806268,0.802751632
18,-0.83446056,1.242218432
19,-0.828114852,0.675153029
20,-0.821769144,0.677256102
21,-0.815423437,1.257272098
22,-0.809077729,0.755057356
23,-0.802732021,0.557660365
24,-0.796386314,1.233099089
25,-0.790040606,0.859966413
26,-0.783694898,0.457774486
27,-0.777349191,1.167278442
28,-0.771003483,0.977934455
29,-0.764657775,0.389584557
30,-0.758312068,1.062225162
31,-0.75196636,1.094932679
32,-0.745620652,0.361911006
33,-0.739274945,0.924998871
34,-0.732929237,1.19635882
35,-0.726583529,0.379374229
36,-0.720237822,0.766624467
37,-0.713892114,1.268628659
38,-0.707546406,0.441786502
39,-0.701200699,0.600985994
40,-0.694854991,1.300683285
41,-0.688509283,0.54404156
42,-0.682163576,0.443402311
43,-0.675817868,1.285253786
44,-0.66947216,0.676520481
45,-0.663126452,0.309027994
46,-0.656780745,1.219749071
47,-0.650435037,0.825978539
48,-0.644089329,0.211242624
49,-0.637743622,1.106670306
50,-0.631397914,0.976827613
51,-0.625052206,0.160194408
52,-0.618706499,0.953503156
53,-0.612360791,1.112687277
54,-0.606015083,0.161649859
55,-0.599669376,0.772092018
56,-0.593323668,1.218049084
57,-0.58697796,0.216271524
58,-0.580632253,0.577553184
59,-0.574286545,1.279885509
60,-0.567940837,0.319403424
61,-0.56159513,0.386831218
62,-0.555249422,1.289039007
63,-0.548903714,0.461393249
64,-0.542558007,0.217039974
65,-0.536212299,1.241247206
66,-0.529866591,0.628426446
67,-0.523520884,0.083752804
68,-0.517175176,1.137695454
69,-0.510829468,0.803795589
70,-0.504483761,-0.0005867
71,-0.498138053,0.98503429
72,-0.491792345,0.969483946
73,-0.485446637,-0.027972369
74,-0.47910093,0.794852304
75,-0.472755222,1.107909462
76,-0.466409514,0.00427304
77,-0.460063807,0.582649139
78,-0.453718099,1.203657809
79,-0.447372391,0.093117078
80,-0.441026684,0.366403549
81,-0.434680976,1.2450324
82,-0.428335268,0.229992357
83,-0.421989561,0.164872632
84,-0.415643853,1.225265668
85,-0.409298145,0.401517085
86,-0.402952438,-0.004213706
87,-0.39660673,1.143267775
88,-0.390261022,0.590697661
89,-0.383915315,-0.125886988
90,-0.377569607,1.003833255
91,-0.371223899,0.77850147
92,-0.364878192,-0.189432321
93,-0.358532484,0.817278617
94,-0.352186776,0.945650608
95,-0.345841069,-0.189489833
96,-0.339495361,0.59853944
97,-0.333149653,1.074464178
98,-0.326803945,-0.126653598
99,-0.320458238,0.365808609
100,-0.31411253,1.15057049
101,-0.307766822,-0.007504369
102,-0.301421115,0.138842848
103,-0.295075407,1.164321595
104,-0.288729699,0.155932949
105,-0.282383992,-0.062901971
106,-0.276038284,1.111770122
107,-0.269692576,0.347260229
108,-0.263346869,-0.222128316
109,-0.257001161,0.995109723
110,-0.250655453,0.547206952
111,-0.244309746,-0.325368248
112,-0.237964038,0.822531633
113,-0.23161833,0.735419961
114,-0.225272623,-0.364306175
115,-0.218926915,0.60750591
116,-0.212581207,0.892372148
117,-0.2062355,-0.336623527
118,-0.199889792,0.367551432
119,-0.193544084,1.001207353
120,-0.187198377,-0.246281218
121,-0.180852669,0.122608219
122,-0.174506961,1.049343491
123,-0.168161254,-0.103209742
124,-0.161815546,-0.106835707
125,-0.155469838,1.029677798
126,-0.14912413,0.077565946
127,-0.142778423,-0.301686948
128,-0.136432715,0.941274711
129,-0.130087007,0.277284156
130,-0.1237413,-0.446076492
131,-0.117395592,0.78946449
132,-0.111049884,0.475155578
133,-0.104704177,-0.528906793
134,-0.098358469,0.5853336
135,-0.092012761,0.650253935
136,-0.085667054,-0.544978607
137,-0.079321346,0.344638172
138,-0.072975638,0.783389395
139,-0.066629931,-0.495615151
140,-0.060284223,0.086204992
141,-0.053938515,0.85873422
142,-0.047592808,-0.388798667
143,-0.0412471,-0.170144034
144,-0.034901392,0.864866656
145,-0.028555685,-0.239097222
146,-0.022209977,-0.406455173
147,-0.015864269,0.794176706
148,-0.009518562,-0.069432611
149,-0.003172854,-0.61571254
150,0.003172854,0.658897254
151,0.009518562,0.159260435
152,0.015864269,-0.667903838
153,0.022209977,0.564481241
154,0.028555685,0.425946624
155,0.034901392,-0.651271288
156,0.0412471,0.408902589
157,0.047592808,0.651456816
158,0.053938515,-0.573218962
159,0.060284223,0.221286031
160,0.066629931,0.824322618
161,0.072975638,-0.434129598
162,0.079321346,0.024585932
163,0.085667054,0.933641026
164,0.092012761,-0.242627783
165,0.098358469,-0.159175086
166,0.104704177,0.973203063
167,0.111049884,-0.013084553
168,0.117395592,-0.309954283
169,0.1237413,0.942714299
170,0.130087007,0.236190814
171,0.136432715,-0.411234265
172,0.142778423,0.848037915
173,0.14912413,0.484855594
174,0.155469838,-0.451412106
175,0.161815546,0.700731375
176,0.168161254,0.712532341
177,0.174506961,-0.424786847
178,0.180852669,0.516998883
179,0.187198377,0.900763732
180,0.193544084,-0.332016602
181,0.199889792,0.316187653
182,0.2062355,1.034757776
183,0.212581207,-0.179989649
184,0.218926915,0.118983744
185,0.225272623,1.104767317
186,0.23161833,0.018882075
187,0.237964038,-0.054514546
188,0.244309746,1.106978997
189,0.250655453,0.247880258
190,0.257001161,-0.186659312
191,0.263346869,1.04383238
192,0.269692576,0.487591448
193,0.276038284,-0.263873558
194,0.282383992,0.923743832
195,0.288729699,0.717757594
196,0.295075407,-0.277876164
197,0.301421115,0.760266356
198,0.307766822,0.919188781
199,0.31411253,-0.226397008
200,0.320458238,0.570770118
201,0.326803945,1.07555595
202,0.333149653,-0.113317714
203,0.339495361,0.374773637
204,0.345841069,1.174893949
205,0.352186776,0.051770816
206,0.358532484,0.192088152
207,0.364878192,1.210674163
208,0.371223899,0.254546799
209,0.377569607,0.040954357
210,0.383915315,1.182348354
211,0.390261022,0.477373317
212,0.39660673,-0.063649945
213,0.402952438,1.095316967
214,0.409298145,0.701011471
215,0.415643853,-0.111370713
216,0.421989561,0.960331022
217,0.428335268,0.906463451
218,0.434680976,-0.097379871
219,0.441026684,0.792391346
220,0.447372391,1.076766869
221,0.453718099,-0.022737119
222,0.460063807,0.609256958
223,0.466409514,1.198568071
224,0.472755222,0.105817182
225,0.47910093,0.429711274
226,0.485446637,1.26332514
227,0.491792345,0.276611108
228,0.498138053,0.27175694
229,0.504483761,1.268028782
230,0.510829468,0.47425278
231,0.517175176,0.150915374
232,0.523520884,1.215377369
233,0.529866591,0.681180654
234,0.536212299,0.078795079
235,0.542558007,1.113396411
236,0.548903714,0.879396792
237,0.555249422,0.062064866
238,0.56159513,0.974547272
239,0.567940837,1.052211054
240,0.574286545,0.101926905
241,0.580632253,0.814419672
242,0.58697796,1.185824827
243,0.593323668,0.194134345
244,0.599669376,0.650142591
245,0.606015083,1.270600538
246,0.612360791,0.32954401
247,0.618706499,0.498674603
248,0.625052206,1.301895874
249,0.631397914,0.495141705
250,0.637743622,0.375145006
251,0.644089329,1.280386079
252,0.650435037,0.675431379
253,0.656780745,0.291410305
254,0.663126452,1.211849491
255,0.66947216,0.854044163
256,0.675817868,0.254967457
257,0.682163576,1.106445353
258,0.688509283,1.015402723
259,0.694854991,0.268328178
260,0.701200699,0.977563569
261,0.707546406,1.146272432
262,0.713892114,0.328911258
263,0.720237822,0.840368384
264,0.726583529,1.237043833
265,0.732929237,0.429457055
266,0.739274945,0.710187733
267,0.745620652,1.282619554
268,0.75196636,0.558915364
269,0.758312068,0.600914194
270,0.764657775,1.282820229
271,0.771003483,0.703710166
272,0.777349191,0.523580698
273,0.783694898,1.242274134
274,0.790040606,0.849246917
275,0.796386314,0.485254447
276,0.802732021,1.169809132
277,0.809077729,0.981504111
278,0.815423437,0.488357601
279,0.821769144,1.077418336
280,0.828114852,1.088542896
281,0.83446056,0.530475966
282,0.840806268,0.978918457
283,0.847151975,1.161777368
284,0.853497683,0.604659833
285,0.859843391,0.888460741
286,0.866189098,1.196871656
287,0.872534806,0.700154283
288,0.878880514,0.819096107
289,0.885226221,1.194161173
290,0.891571929,0.803406197
291,0.897917637,0.781679904
292,0.904263344,1.158507094
293,0.910609052,0.899001876
294,0.91695476,0.7847646
295,0.923300467,1.098304195
296,0.929646175,0.969310641
297,0.935991883,0.83909108
298,0.94233759,1.019905541
299,0.948683298,0.965489388
