0,4.879879792,-15.19225876
1,4.848366318,-15.07613485
2,4.816087573,-14.9699574
3,4.783997683,-14.87040553
4,4.753007307,-14.77304174
5,4.723932187,-14.67299315
6,4.697460919,-14.56569459
7,4.674137946,-14.44760162
8,4.654355821,-14.31678477
9,4.638350474,-14.17333042
10,4.626194423,-14.01949724
11,4.617785509,-13.85960776
12,4.612831991,-13.69968736
13,4.61083819,-13.54689461
14,4.611097501,-13.40881286
15,4.612700819,-13.29268936
16,4.614567899,-13.20471427
17,4.615506737,-13.14942532
18,4.614301929,-13.12930677
19,4.609827755,-13.14462546
20,4.601176194,-13.19351565
21,4.587785246,-13.27229258
22,4.569549668,-13.3759457
23,4.546895385,-13.49874131
24,4.520800809,-13.63485232
25,4.492753218,-13.77893247
26,4.464635714,-13.92656303
27,4.438549374,-14.07452007
28,4.416584747,-14.22083712
29,4.400565595,-14.36466743
30,4.391794218,-14.50597823
31,4.390830884,-14.64513204
32,4.397338843,-14.78242492
33,4.410021077,-14.91765592
34,4.426665577,-15.04979545
35,4.444303596,-15.1768051
36,4.459471362,-15.29563806
37,4.46855202,-15.40242266
38,4.468162835,-15.49280484
39,4.455544767,-15.56240228
40,4.428908553,-15.60730686
41,4.387694141,-15.624565
42,4.332708689,-15.61256881
43,4.266121438,-15.57130285
44,4.191310181,-15.50241143
45,4.112571801,-15.40907594
46,4.034726059,-15.29571711
47,3.962655462,-15.16756047
48,3.900832678,-15.03012072
49,3.852889307,-14.8886705
50,3.8212756,-14.74775933
51,3.807050123,-14.61084061
52,3.8098229,-14.48004796
53,3.82785697,-14.35614173
54,3.858314093,-14.2386229
55,3.897612912,-14.12598986
56,3.941854569,-14.0160957
57,3.98726325,-13.90655251
58,4.030588407,-13.79512562
59,4.069421517,-13.68006554
60,4.102392294,-13.56033697
61,4.12922564,-13.43572109
62,4.150659079,-13.30678644
63,4.168238382,-13.17474299
64,4.184024264,-13.04120956
65,4.200253353,-12.90793545
66,4.21900077,-12.77652144
67,4.24188931,-12.6481823
68,4.269881743,-12.52358444
69,4.30317959,-12.40277867
70,4.341235835,-12.28523268
71,4.382872689,-12.16995195
72,4.426481126,-12.05566513
73,4.470268445,-11.94104091
74,4.512514928,-11.82490033
75,4.551801364,-11.70639118
76,4.587175567,-11.58509847
77,4.618236731,-11.46107676
78,4.645129985,-11.33480314
79,4.668457607,-11.20706254
80,4.689125827,-11.07878752
81,4.708155333,-10.9508815
82,4.726487903,-10.82405553
83,4.744820798,-10.69870604
84,4.763494658,-10.57485278
85,4.782450966,-10.45214597
86,4.801263102,-10.32993964
87,4.819232732,-10.20741724
88,4.835532651,-10.08374696
89,4.849369954,-9.958239696
90,4.860140571,-9.830482416
91,4.867548309,-9.700424144
92,4.871667957,-9.568399887
93,4.872941834,-9.43508838
94,4.872110597,-9.301410543
95,4.870090322,-9.168385483
96,4.867817005,-9.036967893
97,4.866085139,-8.907893816
98,4.865408073,-8.781560372
99,4.865924271,-8.657959485
100,4.867365901,-8.536676808
101,4.869095816,-8.416956298
102,4.870207478,-8.297820175
103,4.869671797,-8.178224818
104,4.866506845,-8.05722725
105,4.859942397,-7.93413501
106,4.849551842,-7.80861487
107,4.835329223,-7.680742486
108,4.817698084,-7.5509847
109,4.797450012,-7.420117206
110,4.775622452,-7.289090951
111,4.753335511,-7.158869073
112,4.731614466,-7.030261231
113,4.711227306,-6.903782732
114,4.692564362,-6.77956203
115,4.675580344,-6.657312395
116,4.659808847,-6.536373127
117,4.644447398,-6.415814334
118,4.628499303,-6.29458872
119,4.610948861,-6.171705967
120,4.590940674,-6.046401257
121,4.567932722,-5.918270095
122,4.541796889,-5.787346764
123,4.512849121,-5.654112685
124,4.481802998,-5.519432213
125,4.449653366,-5.384425265
126,4.417508624,-5.250296567
127,4.386399359,-5.118148678
128,4.357095602,-4.988808899
129,4.329964313,-4.862698318
130,4.304892666,-4.739764687
131,4.281292299,-4.619490656
132,4.258186473,-4.500976745
133,4.234368232,-4.383086189
134,4.208605405,-4.264628507
